Bill_ID,Transcation_ID,totalCost,tip,time
BIL7856,TID1987,4.3230825146445146E17,6,13:52:29
BIL6438,TID1138,4.625698290669632E17,9,14:36:39
BIL5213,TID8172,4.9494971710165069E17,8,12:46:29
BIL3689,TID1944,5.2959619729876634E17,4,12:59:29
BIL9413,TID8950,5.6666793110968013E17,11,18:27:03
BIL6948,TID0001,6.063346862873577E17,7,17:54:28
BIL4388,TID4437,6.4877811432747277E17,8,11:58:27
BIL2771,TID5978,6.941925823303959E17,9,13:01:53
BIL5006,TID5912,7.4278606309352358E17,5,11:12:32
BIL4024,TID2121,7.9478108751007027E17,10,17:46:58
BIL7772,TID9936,8.5041576363577523E17,6,17:43:56
BIL6668,TID8337,9.0994486709027955E17,13,19:12:25
BIL5456,TID3405,9.7364100778659917E17,11,19:59:45
BIL7838,TID5775,1.04179587833166106E18,4,17:35:13
BIL9649,TID7938,1.11472158981487731E18,9,23:21:01
BIL8856,TID9786,1.19275210110191872E18,12,19:44:43
BIL9339,TID4343,1.27624474817905306E18,14,14:25:24
BIL6014,TID2217,1.36558188055158682E18,9,19:27:09
BIL0754,TID8779,1.46117261219019802E18,15,13:10:15
BIL4317,TID8523,1.56345469504351181E18,1,19:36:02
BIL9677,TID3036,1.67289652369655757E18,11,15:22:30
BIL8836,TID4860,1.78999928035531674E18,8,16:24:05
BIL5186,TID0985,1.91529922998018893E18,9,23:57:32
BIL9593,TID9807,2.04937017607880218E18,5,14:00:58
BIL4495,TID9257,2.19282608840431821E18,6,15:03:00
BIL1744,TID5992,2.3463239145926205E18,8,19:29:20
BIL8143,TID5372,2.5105665886141041E18,13,18:08:18
BIL1534,TID9047,2.6863062498170916E18,4,14:09:24
BIL2942,TID0890,2.8743476873042883E18,10,19:41:10
BIL5373,TID6334,3.0755520254155884E18,3,15:10:19
BIL6956,TID1239,3.2908406671946793E18,2,11:38:31
BIL0848,TID3713,3.5211995138983071E18,1,12:41:57
BIL4321,TID6009,3.7676834798711885E18,9,16:13:43
BIL8239,TID8736,4.0314213234621716E18,14,13:16:10
BIL7486,TID7804,4.3136208161045238E18,1,11:03:11
BIL4519,TID9391,4.6155742732318403E18,5,16:20:09
BIL3610,TID6916,4.9386644723580692E18,9,23:15:00
BIL2211,TID2052,5.2843709854231337E18,7,23:59:29
BIL4286,TID2240,5.6542769544027535E18,2,18:16:44
BIL5920,TID7410,6.0500763412109466E18,4,16:06:17
BIL4765,TID8535,6.4735816850957128E18,8,14:25:53
BIL1579,TID0942,6.9267324030524129E18,8,23:00:00
BIL3510,TID7902,7.4116036712660818E18,14,13:22:27
BIL5459,TID8505,7.9304159282547077E18,11,18:59:35
BIL9422,TID1446,8.4855450432325376E18,1,11:24:53
BIL4085,TID2455,9.079533196258815E18,4,19:54:30
BIL7517,TID5422,9.715100519996932E18,2,14:10:29
BIL3836,TID2157,1.0395157556396718E19,8,23:39:20
BIL4834,TID2243,1.1122818585344487E19,9,17:32:27
BIL7740,TID5704,1.1901415886318602E19,15,12:35:09
BIL3635,TID4209,1.2734514998360904E19,1,19:37:41
BIL8689,TID2165,1.3625931048246168E19,11,13:56:42
BIL2111,TID6890,1.4579746221623398E19,7,12:11:20
BIL4102,TID3624,1.5600328457137037E19,11,12:26:10
BIL6817,TID0898,1.669235144913663E19,11,23:28:34
BIL5661,TID9036,1.7860816050576194E19,8,14:12:29
BIL3408,TID0620,1.911107317411653E19,6,14:26:01
BIL1830,TID7753,2.0448848296304685E19,14,13:59:30
BIL1688,TID1361,2.1880267677046014E19,13,16:17:43
BIL5048,TID2327,2.3411886414439236E19,5,23:13:29
BIL0895,TID8783,2.505071846344998E19,15,19:49:34
BIL1865,TID3418,2.680426875589148E19,2,18:51:20
BIL6735,TID0056,2.868056756880388E19,1,19:04:08
BIL6709,TID9459,3.0688207298620154E19,3,12:16:49
BIL3605,TID8286,3.2836381809523565E19,13,19:46:29
BIL7838,TID4052,3.5134928536190214E19,1,18:32:27
BIL8007,TID1258,3.7594373533723525E19,13,12:27:27
BIL2309,TID2782,4.022597968108417E19,10,11:36:47
BIL7729,TID8710,4.3041798258760065E19,8,13:58:30
BIL6364,TID3098,4.605472413687327E19,10,19:58:18
BIL0287,TID9181,4.92785548264544E19,13,11:19:05
BIL8202,TID6530,5.272805366430621E19,13,16:10:14
BIL0775,TID1683,5.641901742080764E19,4,11:33:28
BIL6428,TID2963,6.0368348640264176E19,1,13:34:02
BIL7594,TID3421,6.459413304508267E19,12,19:19:30
BIL9711,TID0780,6.911572235823845E19,1,18:23:22
BIL9930,TID9383,7.395382292331515E19,4,14:15:48
BIL9285,TID7794,7.913059052794721E19,10,14:53:55
BIL4491,TID3591,8.466973186490352E19,6,13:14:33
BIL8682,TID5484,9.059661309544676E19,5,19:50:43
BIL5435,TID3400,9.693837601212803E19,2,15:37:51
BIL6698,TID3493,1.0372406233297699E20,1,14:47:17
BIL9164,TID3566,1.1098474669628537E20,4,16:30:03
BIL2306,TID0461,1.1875367896502534E20,2,16:47:38
BIL8923,TID8127,1.2706643649257711E20,12,12:30:42
BIL7115,TID4525,1.359610870470575E20,14,13:51:59
BIL0434,TID6575,1.4547836314035152E20,5,18:32:26
BIL2748,TID2631,1.5566184856017614E20,3,15:15:29
BIL8193,TID2335,1.6655817795938848E20,5,15:13:32
BIL7818,TID5660,1.7821725041654566E20,5,19:52:42
BIL3399,TID8430,1.9069245794570384E20,13,18:09:33
BIL0749,TID6504,2.0404093000190312E20,3,19:58:49
BIL4218,TID1366,2.1832379510203633E20,10,12:27:42
BIL2812,TID8498,2.3360646075917887E20,13,15:32:48
BIL2891,TID3442,2.499589130123214E20,8,23:21:41
BIL9130,TID4213,2.674560369231839E20,5,11:48:13
BIL4987,TID3471,2.8617795950780678E20,10,16:24:08
BIL1166,TID9061,3.0621041667335324E20,10,18:10:44
BIL5916,TID7588,3.2764514584048796E20,14,13:55:29
BIL7146,TID0277,3.505803060493221E20,3,17:56:52
BIL2013,TID9511,3.751209274727747E20,9,12:03:57
BIL9649,TID4128,4.013793923958689E20,9,14:47:16
BIL3172,TID3109,4.2947594986357975E20,11,15:22:01
BIL2616,TID4057,4.595392663540303E20,12,11:42:53
BIL3966,TID5814,4.9170701499881246E20,4,11:13:19
BIL0138,TID5269,5.261265060487293E20,13,15:25:07
BIL0040,TID8616,5.6295536147214035E20,13,12:10:26
BIL4235,TID8608,6.023622367751902E20,10,19:33:12
BIL6890,TID5961,6.445275933494536E20,2,16:01:23
BIL1383,TID7372,6.896445248839153E20,12,17:03:34
BIL5590,TID5468,7.379196416257893E20,8,12:26:24
BIL5428,TID4591,7.895740165395946E20,7,11:51:32
BIL7339,TID7027,8.448441976973663E20,5,18:45:55
BIL9568,TID2998,9.03983291536182E20,7,17:01:57
BIL5532,TID1529,9.672621219437148E20,6,14:07:03
BIL8771,TID1704,1.0349704704797747E21,6,18:26:53
BIL1868,TID8138,1.107418403413359E21,10,15:25:36
BIL2966,TID1314,1.1849376916522942E21,3,13:41:11
BIL3067,TID3626,1.2678833300679547E21,9,11:28:05
BIL9980,TID6914,1.3566351631727114E21,9,15:22:49
BIL5116,TID5585,1.4515996245948013E21,3,16:11:37
BIL3963,TID9650,1.5532115983164375E21,4,13:44:20
BIL5166,TID8156,1.6619364101985883E21,6,14:11:36
BIL3306,TID8927,1.7782719589124895E21,8,19:39:07
BIL3210,TID6803,1.9027509960363637E21,7,15:49:56
BIL6606,TID7663,2.035943565758909E21,1,11:12:14
BIL2448,TID0067,2.1784596153620329E21,7,13:01:05
BIL6328,TID3074,2.3309517884373753E21,9,23:09:12
BIL0377,TID5724,2.4941184136279915E21,8,15:29:36
BIL3563,TID8335,2.668706702581951E21,15,12:42:17
BIL2920,TID4521,2.8555161717626875E21,6,12:14:06
BIL6671,TID7407,3.0554023037860756E21,11,16:41:45
BIL3629,TID1128,3.2692804650511006E21,10,13:31:48
BIL2265,TID2268,3.4981300976046776E21,9,12:23:29
BIL0330,TID0389,3.742999204437005E21,10,11:39:04
BIL9341,TID9270,4.0050091487475956E21,1,15:15:48
BIL4925,TID5760,4.2853597891599275E21,12,14:11:41
BIL4660,TID1172,4.5853349744011227E21,10,19:34:47
BIL3755,TID4594,4.906308422609202E21,4,23:17:29
BIL0297,TID5497,5.249750012191846E21,5,18:28:26
BIL0342,TID8170,5.617232513045275E21,15,12:50:11
BIL9363,TID5732,6.010438788958444E21,5,11:15:56
BIL3834,TID8640,6.431169504185535E21,15,23:25:56
BIL2336,TID6327,6.881351369478522E21,9,19:46:09
BIL1695,TID0575,7.363045965342019E21,7,23:56:33
BIL2802,TID3027,7.87845918291596E21,15,12:10:58
BIL1313,TID3892,8.429951325720078E21,3,17:21:50
BIL3339,TID5418,9.020047918520483E21,7,16:36:30
BIL7400,TID1521,9.651451272816916E21,7,23:41:41
BIL4289,TID1647,1.0327052861914101E22,15,23:59:52
BIL1688,TID1362,1.1049946562248088E22,4,18:09:33
BIL8857,TID6803,1.1823442821605455E22,15,16:00:36
BIL4720,TID9922,1.2651083819117837E22,2,17:22:50
BIL7013,TID4075,1.3536659686456086E22,3,16:09:34
BIL4357,TID1335,1.4484225864508012E22,13,17:46:24
BIL9469,TID2695,1.5498121675023573E22,14,23:41:34
BIL4771,TID2555,1.6582990192275223E22,9,23:13:58
BIL4079,TID0317,1.774379950573449E22,4,12:53:32
BIL5263,TID2663,1.8985865471135905E22,9,12:25:00
BIL9196,TID8726,2.031487605411542E22,13,16:06:57
BIL3960,TID1152,2.17369173779035E22,10,13:34:51
BIL3847,TID5911,2.3258501594356744E22,6,14:53:30
BIL5876,TID2369,2.4886596705961715E22,15,18:55:42
BIL9594,TID1386,2.6628658475379034E22,5,14:33:08
BIL1097,TID3507,2.8492664568655565E22,4,16:11:09
BIL2680,TID1392,3.0487151088461456E22,5,13:28:32
BIL7184,TID5077,3.262125166465376E22,4,13:44:06
BIL5187,TID8425,3.4904739281179523E22,9,12:09:03
BIL6438,TID3731,3.734807103086209E22,2,18:08:50
BIL5059,TID7298,3.996243600302244E22,7,17:12:30
BIL8649,TID7436,4.275980652323401E22,11,16:50:51
BIL2641,TID5883,4.575299297986039E22,6,14:38:26
BIL5305,TID8293,4.895570248845062E22,7,23:34:43
BIL6948,TID9631,5.238260166264216E22,14,19:11:29
BIL5982,TID8893,5.604938377902711E22,11,12:18:36
BIL1562,TID2864,5.997284064355901E22,2,19:36:51
BIL3652,TID0810,6.417093948860814E22,3,23:31:18
BIL4090,TID8900,6.866290525281071E22,14,12:49:12
BIL3902,TID2009,7.346930862050746E22,4,17:10:13
BIL8940,TID9224,7.861216022394299E22,2,13:47:53
BIL2107,TID3572,8.4115011439619E22,12,18:35:23
BIL2857,TID9086,9.000306224039233E22,5,16:59:46
BIL0577,TID6854,9.63032765972198E22,4,16:05:29
BIL1580,TID3885,1.0304450595902517E23,2,16:03:10
BIL7083,TID1878,1.1025762137615693E23,15,15:46:47
BIL6717,TID7147,1.1797565487248793E23,11,13:34:19
BIL5898,TID2689,1.2623395071356209E23,8,15:09:13
BIL0007,TID1169,1.3507032726351144E23,11,14:43:23
BIL6549,TID5832,1.4452525017195724E23,15,12:11:06
BIL8801,TID0582,1.5464201768399424E23,10,13:15:19
BIL4675,TID0493,1.6546695892187383E23,14,17:52:49
BIL2248,TID7671,1.7704964604640498E23,11,11:11:36
BIL5949,TID2819,1.894431212696533E23,15,23:10:48
BIL1700,TID0555,2.0270413975852906E23,14,11:20:46
BIL3939,TID9315,2.168934295416261E23,10,17:52:03
BIL7857,TID5748,2.320759696095399E23,4,14:27:04
BIL2993,TID5826,2.483212874822077E23,5,11:51:59
BIL4267,TID0766,2.6570377760596224E23,11,12:25:06
BIL8267,TID8259,2.843030420383796E23,12,19:40:27
BIL0923,TID0353,3.042042549810662E23,9,17:15:41
BIL8354,TID4544,3.254985528297408E23,12,13:26:19
BIL8919,TID1675,3.4828345152782264E23,13,14:50:47
BIL9747,TID5623,3.7266329313477024E23,1,19:26:56
BIL4523,TID9871,3.987497236542042E23,8,17:27:33
BIL7783,TID2068,4.2666220430999844E23,10,13:46:48
BIL6474,TID1374,4.565285586116983E23,4,17:40:06
BIL7871,TID2421,4.884855577145172E23,13,23:37:50
BIL3053,TID4405,5.226795467545334E23,8,17:45:55
BIL2816,TID0894,5.592671150273507E23,11,13:35:02
BIL3169,TID0292,5.9841581307926524E23,1,14:10:48
BIL2448,TID1524,6.403049199948138E23,4,19:04:16
BIL7724,TID6734,6.851262643944508E23,7,23:18:59
BIL3517,TID2481,7.330851029020624E23,13,18:12:18
BIL9620,TID6197,7.844010601052068E23,4,14:21:32
BIL0414,TID9869,8.393091343125712E23,9,11:49:53
BIL1564,TID8729,8.980607737144511E23,6,17:35:27
BIL2391,TID1172,9.609250278744626E23,15,12:42:23
BIL0606,TID2312,1.028189779825675E24,1,17:39:03
BIL4327,TID0182,1.1001630644134722E24,14,23:11:35
BIL1631,TID8225,1.1771744789224153E24,9,14:44:21
BIL3886,TID7949,1.2595766924469844E24,3,19:29:00
BIL5632,TID3719,1.3477470609182733E24,7,15:33:15
BIL0895,TID6741,1.4420893551825524E24,13,11:01:51
BIL6149,TID1115,1.543035610045331E24,8,15:31:18
BIL5628,TID6804,1.6510481027485042E24,15,18:16:44
BIL5944,TID3668,1.7666214699408995E24,6,17:24:50
BIL9235,TID4230,1.8902849728367625E24,8,19:51:43
BIL4152,TID9121,2.0226049209353357E24,6,12:14:45
BIL7204,TID5677,2.1641872654008092E24,13,11:30:57
BIL1534,TID0252,2.315680373978866E24,5,15:59:45
BIL1861,TID9965,2.477778000157386E24,13,19:48:37
BIL3539,TID6602,2.6512224601684035E24,5,15:04:52
BIL0342,TID3933,2.836808032380192E24,11,17:34:17
BIL7366,TID8236,3.0353845946468055E24,7,11:07:55
BIL6210,TID3024,3.2478615162720817E24,9,16:10:39
BIL0677,TID9921,3.4752118224111276E24,10,17:47:57
BIL9415,TID1454,3.7184766499799064E24,2,17:31:57
BIL4760,TID7130,3.9787700154785E24,6,11:19:23
BIL1830,TID8981,4.2572839165619953E24,13,23:46:45
BIL0115,TID7942,4.555293790721335E24,5,17:14:44
BIL5627,TID8421,4.874164356071828E24,2,11:43:02
BIL6761,TID1364,5.215355860996856E24,11,18:13:45
BIL4133,TID2658,5.580430771266636E24,6,14:54:36
BIL8945,TID0285,5.971060925255301E24,4,12:41:38
BIL5874,TID6293,6.389035190023171E24,6,18:23:13
BIL1655,TID0223,6.836267653324793E24,14,17:45:15
BIL8263,TID3937,7.314806389057528E24,2,13:14:17
BIL7729,TID1914,7.826842836291556E24,3,19:05:03
BIL5857,TID1863,8.374721834831965E24,6,18:36:53
BIL3755,TID4046,8.960952363270203E24,7,12:30:06
BIL5178,TID0823,9.588219028699117E24,5,13:31:37
BIL6692,TID9013,1.0259394360708056E25,2,19:50:58
BIL8669,TID3250,1.097755196595762E25,2,19:01:10
BIL3963,TID1772,1.1745980603574653E25,4,18:51:37
BIL3327,TID0236,1.256819924582488E25,12,11:08:35
BIL2168,TID2428,1.344797319303262E25,13,15:06:08
BIL9765,TID2131,1.4389331316544905E25,15,17:07:34
BIL4341,TID1428,1.539658450870305E25,6,14:16:06
BIL3366,TID4576,1.6474345424312262E25,11,19:11:15
BIL6771,TID6078,1.762754960401412E25,3,12:25:48
BIL2866,TID5132,1.886147807629511E25,14,18:38:01
BIL1618,TID3852,2.0181781541635767E25,9,14:03:39
BIL0851,TID9304,2.159450624955027E25,14,12:22:33
BIL6278,TID7027,2.310612168701879E25,4,12:27:46
BIL5648,TID1165,2.4723550205110104E25,1,19:03:42
BIL0786,TID0469,2.645419871946781E25,11,23:29:08
BIL2800,TID9127,2.8305992629830555E25,12,19:57:29
BIL0218,TID7020,3.0287412113918695E25,6,16:15:33
BIL1131,TID9037,3.2407530961893005E25,14,14:35:16
BIL2219,TID2207,3.4676058129225514E25,3,16:42:49
BIL9415,TID5040,3.71033821982713E25,6,23:44:43
BIL8774,TID2675,3.970061895215029E25,4,18:53:30
BIL4656,TID5036,4.2479662278800815E25,10,16:15:09
BIL9381,TID7822,4.545323863831687E25,2,18:50:43
BIL2844,TID0890,4.863496534299905E25,6,15:41:17
BIL0574,TID1586,5.203941291700899E25,1,13:55:52
BIL3327,TID9094,5.568217182119962E25,14,11:43:43
BIL3979,TID5548,5.95799238486836E25,9,14:36:05
BIL9067,TID4994,6.375051851809145E25,3,16:05:26
BIL9440,TID7740,6.8213054814357856E25,13,23:43:19
BIL8424,TID7937,7.2987968651362905E25,14,17:00:06
BIL3429,TID3930,7.809712645695832E25,4,11:24:35
BIL3267,TID9153,8.35639253089454E25,7,15:58:59
BIL8232,TID2049,8.941340008057158E25,10,15:25:09
BIL9079,TID7615,9.56723380862116E25,4,18:40:46
BIL2471,TID0297,1.023694017522464E26,6,23:33:25
BIL8940,TID7577,1.0953525987490365E26,1,18:44:46
BIL5715,TID3988,1.1720272806614691E26,5,12:25:56
BIL0041,TID4408,1.254069190307772E26,14,13:27:39
BIL0746,TID0562,1.341854033629316E26,1,12:28:27
BIL7353,TID4486,1.4357838159833682E26,15,17:48:35
BIL7797,TID9898,1.5362886831022039E26,7,13:56:47
BIL5427,TID3773,1.643828890919358E26,13,23:00:00
BIL0225,TID7118,1.758896913283713E26,13,11:50:35
BIL6334,TID8563,1.882019697213573E26,14,17:14:29
BIL5070,TID5449,2.0137610760185232E26,3,12:52:15
BIL1546,TID6884,2.1547243513398198E26,6,16:12:47
BIL6827,TID3813,2.305555055933607E26,14,19:34:20
BIL3432,TID9268,2.4669439098489594E26,1,12:18:08
BIL4952,TID4949,2.6396299835383866E26,5,19:48:13
BIL4100,TID2293,2.8244040823860737E26,15,13:15:30
BIL2776,TID3980,3.022112368153099E26,3,16:37:12
BIL3267,TID0102,3.233660233923816E26,5,15:14:11
BIL5523,TID2762,3.460016450298483E26,2,14:36:05
BIL4492,TID1858,3.7022176018193765E26,3,23:34:54
BIL9696,TID6160,3.9613728339467326E26,13,11:29:59
BIL8957,TID6510,4.2386689323230035E26,2,19:25:10
BIL7580,TID6834,4.535375757585614E26,1,13:20:57
BIL7044,TID2110,4.852852060616607E26,13,13:27:05
BIL2795,TID9273,5.1925517048597696E26,15,23:09:31
BIL8745,TID0148,5.5560303241999535E26,9,23:18:03
BIL6049,TID0028,5.94495244689395E26,15,18:05:54
BIL6745,TID7580,6.361099118176527E26,1,16:14:25
BIL9644,TID1469,6.806376056448884E26,14,14:57:33
BIL3567,TID1668,7.282822380400306E26,12,11:51:39
BIL3795,TID6832,7.792619947028327E26,10,23:22:34
BIL0612,TID6848,8.33810334332031E26,4,11:16:20
BIL4708,TID3596,8.921770577352732E26,5,14:56:56
BIL2942,TID9465,9.546294517767423E26,13,11:01:43
BIL3432,TID7360,1.0214535134011143E27,4,15:26:55
BIL9214,TID4868,1.0929552593391924E27,3,18:10:49
BIL6921,TID0123,1.1694621274929359E27,8,12:18:38
BIL1032,TID5173,1.2513244764174415E27,5,11:32:56
BIL3203,TID0526,1.3389171897666624E27,9,17:15:42
BIL4976,TID8720,1.4326413930503288E27,1,23:00:14
BIL9141,TID4356,1.5329262905638518E27,2,23:08:33
BIL6549,TID9351,1.6402311309033213E27,15,13:56:58
BIL3206,TID2031,1.7550473100665538E27,9,18:44:40
BIL3626,TID1281,1.8779006217712126E27,7,18:00:40
BIL5340,TID3871,2.0093536652951976E27,5,13:07:17
BIL8342,TID5861,2.1500084218658615E27,2,14:18:32
BIL6068,TID4676,2.3005090113964717E27,1,19:23:02
BIL1596,TID6831,2.4615446421942247E27,7,13:30:12
BIL8533,TID8728,2.6338527671478207E27,10,19:59:32
BIL4760,TID6497,2.818222460848168E27,11,15:21:21
BIL2115,TID8414,3.0154980331075397E27,1,12:42:23
BIL4184,TID7816,3.2265828954250674E27,11,11:50:02
BIL6229,TID4378,3.452443698104822E27,12,11:27:15
BIL5451,TID5855,3.6941147569721595E27,2,16:36:25
BIL4979,TID5518,3.9527027899602104E27,6,11:48:13
BIL1277,TID0478,4.2293919852574254E27,6,16:34:32
BIL2232,TID3876,4.525449424225445E27,12,15:10:02
BIL6893,TID1180,4.8422308839212264E27,15,17:17:55
BIL9228,TID3372,5.181187045795712E27,1,13:30:58
BIL6026,TID7444,5.543870139001412E27,11,14:33:19
BIL1995,TID6382,5.93194104873151E27,9,18:14:53
BIL4553,TID3760,6.347176922142716E27,10,11:27:53
BIL5807,TID7897,6.791479306692706E27,12,14:51:12
BIL9766,TID2267,7.266882858161196E27,7,19:44:15
BIL1344,TID2480,7.77556465823248E27,8,19:09:09
BIL3198,TID4372,8.319854184308754E27,11,23:41:08
BIL9607,TID4161,8.902243977210367E27,4,12:31:10
BIL0283,TID9268,9.525401055615092E27,14,15:42:27
BIL0620,TID7412,1.0192179129508148E28,13,17:05:02
BIL4289,TID8521,1.0905631668573719E28,9,17:33:00
BIL1316,TID5598,1.166902588537388E28,3,19:42:22
BIL3366,TID5204,1.248585769735005E28,3,15:41:16
BIL0770,TID2717,1.3359867736164553E28,6,12:28:24
BIL3867,TID6302,1.4295058477696071E28,5,17:00:06
BIL6616,TID9148,1.5295712571134797E28,12,15:29:02
BIL9620,TID8124,1.6366412451114234E28,13,23:44:36
BIL4323,TID6035,1.7512061322692231E28,14,19:03:38
BIL1883,TID3689,1.8737905615280687E28,4,14:53:08
BIL7027,TID0736,2.0049559008350336E28,1,13:13:20
BIL0144,TID5824,2.145302813893486E28,13,12:17:24
BIL5423,TID8366,2.2954740108660302E28,13,15:39:39
BIL9875,TID2938,2.4561571916266524E28,8,17:06:23
BIL7173,TID7902,2.628088195040518E28,8,17:48:35
BIL1109,TID8305,2.8120543686933545E28,1,19:05:52
BIL2643,TID7585,3.0088981745018893E28,15,19:03:40
BIL5169,TID8820,3.2195210467170215E28,14,23:46:25
BIL3145,TID4180,3.444887519987213E28,3,12:33:46
BIL9795,TID1983,3.686029646386318E28,5,17:28:53
BIL1641,TID5728,3.9440517216333603E28,13,15:33:52
BIL4370,TID2988,4.2201353421476955E28,5,15:39:56
BIL4564,TID8328,4.515544816098034E28,6,19:36:37
BIL0645,TID4754,4.831632953224896E28,3,13:00:10
BIL4632,TID9076,5.169847259950639E28,7,17:42:57
BIL5648,TID9847,5.531736568147184E28,13,11:03:09
BIL2920,TID0322,5.918958127917487E28,14,11:46:25
BIL7861,TID4556,6.3332851968717116E28,13,18:58:36
BIL1768,TID0706,6.776615160652731E28,14,11:37:09
BIL0903,TID5462,7.2509782218984225E28,1,23:32:46
BIL6854,TID0712,7.758546697431312E28,5,11:01:18
BIL1865,TID2542,8.301644966251505E28,10,12:04:59
BIL6309,TID5790,8.88276011388911E28,5,12:17:50
BIL2592,TID0423,9.504553321861348E28,14,23:01:35
BIL4090,TID3036,1.0169872054391642E29,8,17:54:20
BIL1731,TID5238,1.0881763098199056E29,12,17:15:40
BIL2614,TID7236,1.164348651507299E29,2,19:26:45
BIL2441,TID0031,1.24585305711281E29,4,17:15:33
BIL1744,TID9442,1.3330627711107066E29,7,19:04:51
BIL0062,TID3742,1.426377165088456E29,2,13:52:40
BIL7642,TID4658,1.526223566644648E29,15,16:01:36
BIL0344,TID7592,1.6330592163097732E29,4,16:10:46
BIL8429,TID0561,1.7473733614514575E29,2,15:27:21
BIL4081,TID9352,1.8696894967530597E29,13,19:46:36
BIL7088,TID2344,2.0005677615257738E29,9,17:16:17
BIL4809,TID7164,2.140607504832578E29,3,11:27:56
BIL0119,TID6106,2.2904500301708584E29,2,16:39:10
BIL4638,TID1418,2.4507815322828186E29,5,23:47:55
BIL9152,TID1811,2.622336239542616E29,6,11:00:07
BIL1277,TID8376,2.805899776310599E29,12,13:41:50
BIL7631,TID1938,3.002312760652341E29,11,12:54:14
BIL3859,TID6606,3.212474653898005E29,1,12:00:04
BIL7282,TID7938,3.4373478796708656E29,12,12:17:50
BIL3258,TID9127,3.677962231247826E29,8,15:21:17
BIL5313,TID4774,3.9354195874351735E29,5,11:15:14
BIL1057,TID5275,4.2108989585556355E29,4,19:49:13
BIL6993,TID2294,4.50566188565453E29,13,14:24:45
BIL2622,TID6057,4.821058217650347E29,5,18:53:41
BIL5048,TID8842,5.1585322928858715E29,11,16:07:05
BIL1997,TID1293,5.5196295533878825E29,7,23:05:15
BIL2707,TID1534,5.9060036221250345E29,10,19:23:38
BIL9441,TID6857,6.319423875673787E29,13,16:23:26
BIL6152,TID7089,6.761783546970952E29,8,19:20:58
BIL1585,TID8006,7.235108395258918E29,11,15:51:27
BIL5133,TID1253,7.741565982927043E29,15,12:54:47
BIL3408,TID7390,8.283475601731936E29,13,23:07:19
BIL5929,TID6380,8.863318893853172E29,10,23:02:22
BIL9363,TID9879,9.483751216422894E29,2,12:34:17
BIL4693,TID2470,1.0147613801572496E30,13,15:41:57
BIL3955,TID7890,1.0857946767682571E30,9,15:22:45
BIL5514,TID7052,1.1618003041420351E30,3,18:57:04
BIL1861,TID7974,1.2431263254319776E30,13,18:02:15
BIL4304,TID8238,1.330145168212216E30,2,16:46:13
BIL5263,TID8292,1.423255329987071E30,14,16:14:40
BIL3518,TID3131,1.522883203086166E30,8,11:40:49
BIL9429,TID4827,1.6294850273021976E30,10,16:31:49
BIL2942,TID1103,1.7435489792133515E30,1,18:34:05
BIL1352,TID0644,1.8655974077582862E30,7,17:47:23
BIL9573,TID0671,1.996189226301366E30,6,11:59:38
BIL7865,TID0526,2.1359224721424618E30,14,12:39:17
BIL7676,TID0224,2.2854370451924343E30,14,18:39:47
BIL4091,TID2858,2.4454176383559047E30,12,23:21:54
BIL5747,TID7445,2.616596873040818E30,2,23:20:53
BIL4257,TID9766,2.7997586541536755E30,15,12:17:32
BIL5184,TID9212,2.995741759944433E30,11,15:02:02
BIL8309,TID7331,3.2054436831405436E30,13,17:41:01
BIL1304,TID5370,3.4298247409603815E30,3,12:53:51
BIL4959,TID5802,3.6699124728276084E30,8,18:30:20
BIL1923,TID7338,3.926806345925541E30,4,19:51:59
BIL9228,TID2477,4.201682790140329E30,8,17:06:51
BIL3492,TID9786,4.495800585450152E30,3,18:00:45
BIL0720,TID6817,4.810506626431663E30,7,11:59:36
BIL9684,TID0444,5.147242090281879E30,13,14:36:34
BIL4948,TID7733,5.507549036601611E30,15,17:23:24
BIL1331,TID4626,5.893077469163724E30,2,12:19:32
BIL5686,TID9406,6.305592892005185E30,6,16:18:00
