Transaction ID,Bar License,Customer ID,Item ID,Quantity,total
TID4429,BL137,G45951,IT1261,10,25
TID3082,BL801,G32679,IT6280,5,16
TID3405,BL972,J34008,IT2391,10,28
TID6435,BL715,C61041,IT0019,5,29
TID9616,BL334,Y18279,IT8241,9,8
TID9753,BL696,U61921,IT8631,7,18
TID5275,BL395,L27244,IT7097,5,18
TID1813,BL296,H81640,IT0125,8,9
TID5576,BL614,W08834,IT5763,10,28
TID5820,BL479,B67186,IT5925,10,14
TID0726,BL611,Q02978,IT3214,8,6
TID1586,BL480,R72661,IT1381,9,23
TID9661,BL461,H58311,IT0427,7,14
TID6589,BL117,M28676,IT0022,7,21
TID8485,BL831,N18590,IT3737,10,23
TID3572,BL134,L89604,IT9938,8,30
TID8764,BL719,R78303,IT4474,8,20
TID0031,BL810,P56066,IT8497,9,24
TID1912,BL695,K08507,IT5711,5,11
TID5150,BL536,I79185,IT5256,7,10
TID9475,BL850,R81665,IT1249,9,28
TID3956,BL924,X82332,IT3782,7,18
TID7278,BL623,T64795,IT1521,7,6
TID6890,BL468,V44090,IT1840,6,24
TID9428,BL336,G49259,IT0237,9,10
TID3305,BL118,C22794,IT0519,5,22
TID2502,BL341,Y83727,IT7911,7,24
TID4101,BL049,C61041,IT5600,8,29
TID4400,BL051,I00728,IT3972,8,21
TID1474,BL125,M29128,IT0917,8,28
TID8521,BL076,D97504,IT0836,8,13
TID2994,BL777,G38517,IT5619,8,29
TID8568,BL665,Z66022,IT1743,9,20
TID4988,BL364,M88725,IT6544,8,6
TID6856,BL142,J36618,IT2954,8,22
TID9641,BL950,A00188,IT2676,10,7
TID5472,BL800,O93287,IT8485,10,6
TID0573,BL941,C23240,IT5664,6,12
TID1858,BL719,Y41104,IT7893,5,18
TID0741,BL317,A92111,IT4911,10,20
TID9793,BL660,D20742,IT6742,7,22
TID3467,BL264,G77996,IT6930,9,12
TID3433,BL058,L43333,IT3314,7,17
TID7711,BL588,T46513,IT7740,9,19
TID1267,BL800,U33283,IT6178,5,11
TID9354,BL413,Q15064,IT6077,5,11
TID1184,BL631,G18155,IT5491,10,16
TID9270,BL706,Q56667,IT2374,6,11
TID8738,BL114,V39051,IT7419,10,8
TID8497,BL136,G94423,IT4712,7,29
TID1608,BL436,R55508,IT4963,5,20
TID1123,BL042,P78057,IT8497,6,16
TID0756,BL593,K44683,IT7875,6,13
TID3685,BL805,F39683,IT5611,5,30
TID4252,null,E08162,IT0426,10,13
TID4992,BL660,I38163,IT0003,8,22
TID0016,BL880,S48558,IT6035,9,16
TID0322,BL443,Q41674,IT6685,5,30
TID5911,BL300,Y16813,IT1511,8,9
TID6021,BL060,N43924,IT3696,6,16
TID3568,BL034,K96149,IT4879,6,12
TID8006,BL109,Y61954,IT6131,10,21
TID5510,BL706,R78303,IT2946,9,25
TID0284,BL024,H68183,IT5933,6,7
TID5741,BL655,C12441,IT6680,8,12
TID9157,BL947,H66604,IT9912,9,22
TID2421,BL492,S51258,IT4257,9,27
TID2781,BL278,X56614,IT7406,5,10
TID7756,BL777,F28754,IT9282,9,7
TID9869,BL014,T64795,IT9115,10,11
TID9617,BL108,L39587,IT4355,5,27
TID0655,BL506,R35561,IT6981,7,16
TID1252,BL661,M42813,IT1261,10,10
TID1564,BL850,D64488,IT6837,10,10
TID8234,BL485,Z16752,IT1075,9,8
TID7725,BL220,F66988,IT0022,9,23
TID8779,BL572,S03435,IT2122,10,23
TID5657,BL420,Q41674,IT4460,6,29
TID8981,BL001,R92280,IT3101,6,22
TID3123,BL752,L30622,IT7598,6,20
TID0997,BL821,X20979,IT0022,7,23
TID9550,BL852,N96113,IT7507,8,7
TID5572,BL484,O96588,IT8619,10,9
TID2554,BL576,U86718,IT8265,10,10
TID2619,BL515,Y23383,IT8896,9,7
TID8796,BL122,S07675,IT0640,6,10
TID9873,BL923,P36992,IT0005,7,30
TID6703,BL534,M50934,IT7097,8,29
TID3008,BL060,Y84705,IT0519,5,28
TID0496,BL355,N45247,IT3818,5,26
TID6466,BL805,K26287,IT4832,6,17
TID6749,BL696,T13510,IT3737,9,12
TID2341,BL389,N27396,IT7515,9,8
TID5134,BL805,Z35776,IT6930,8,11
TID8071,BL370,E49348,IT7608,10,8
TID0850,BL831,M95796,IT8065,7,28
TID5542,BL923,V36334,IT6642,6,10
TID8124,BL534,G72014,IT5664,7,18
TID9220,BL631,C70893,IT2674,5,23
TID3892,BL555,H32655,IT4712,6,15
TID4800,BL583,E91074,IT4758,7,9
TID8942,BL664,W19124,IT5362,6,16
TID8337,BL590,M74575,IT4712,7,20
TID8498,BL585,T93043,IT5362,8,15
TID1542,BL328,L93170,IT1978,9,27
TID4292,BL265,V86060,IT0125,10,19
TID6379,BL475,Z34330,IT8818,6,9
TID9617,BL501,U57124,IT4256,10,21
TID6014,BL460,B33044,IT7877,7,30
TID1990,BL468,K31893,IT7599,5,10
TID6815,BL530,Q32390,IT8362,8,21
TID6380,BL877,C68465,IT5228,5,16
TID7741,BL038,P85046,IT3974,5,29
TID5180,BL933,J43674,IT4911,8,8
TID5275,BL031,O54735,IT2946,8,27
TID6049,BL193,X68154,IT9852,5,10
TID0850,BL946,E25746,IT5933,9,9
TID8820,BL436,O86838,IT6622,7,16
TID1507,BL937,V36334,IT1244,8,26
TID9175,BL034,V29292,IT3774,7,6
TID6504,BL880,A51662,IT3670,8,5
TID6222,BL024,Q34043,IT8009,6,21
TID6804,BL174,U11664,IT7077,9,29
TID6327,BL298,G77996,IT7737,9,11
TID1881,BL719,E81900,IT4004,9,13
TID4472,BL831,I03402,IT5994,9,7
TID9634,BL421,M65791,IT6757,10,25
TID1166,BL619,Z82422,IT1244,5,22
TID4443,BL280,I66906,IT5698,8,16
TID1416,BL770,N76870,IT1799,7,25
TID3107,BL559,B24318,IT2451,6,27
TID5167,BL660,Z70101,IT1471,6,21
TID7068,BL433,G32679,IT0131,6,13
TID4567,BL288,F66455,IT2064,7,18
TID6016,BL506,R21738,IT5291,9,16
TID6159,BL553,N76870,IT6367,9,15
TID4193,BL114,Q59910,IT0132,9,5
TID4963,BL657,V56091,IT1909,8,14
TID0597,BL322,J43001,IT4963,9,7
TID8335,BL114,C02020,IT6425,10,14
TID6255,BL534,X21383,IT9291,5,11
TID6858,BL334,W15985,IT9550,10,26
TID3865,BL114,K14445,IT7252,6,18
TID1583,BL914,K83817,IT7230,10,20
TID1263,BL475,Y61954,IT3465,6,25
TID2269,BL011,P11880,IT8922,5,13
TID4015,BL662,M64800,IT2190,9,30
TID7614,BL173,U23401,IT4742,8,17
TID0877,BL962,X36554,IT3974,6,11
TID3001,BL937,Q83014,IT5532,6,14
TID6473,BL806,G83843,IT7930,10,21
TID0264,BL696,O67480,IT7737,9,7
TID0241,BL982,Z69837,IT2251,10,7
TID9224,BL767,C67979,IT2145,7,6
TID9367,BL611,O43778,IT0599,9,30
TID3724,BL864,W64589,IT9268,7,21
TID2132,BL014,I79185,IT2145,5,13
TID4615,BL170,C79702,IT7077,6,16
TID8943,BL162,F02198,IT1530,9,27
TID8719,BL264,Y74618,IT2226,9,24
TID0364,BL583,R95643,IT7706,7,14
TID6697,BL894,D98982,IT3465,6,19
TID7373,BL332,G38517,IT2214,8,23
TID9233,BL146,O12437,IT1170,9,26
TID0401,BL914,V80806,IT3378,10,13
TID1842,BL880,K03735,IT1887,9,20
TID4033,BL162,S56923,IT8265,8,15
TID9380,BL980,B67186,IT5559,10,25
TID2024,BL421,A00475,IT1577,5,9
TID8315,BL093,R74866,IT1170,6,7
TID7422,BL331,F87085,IT2317,5,11
TID5996,BL087,S88204,IT2034,8,21
TID0297,BL461,M87544,IT1518,8,26
TID5569,BL109,N38979,IT4044,9,20
TID8523,BL553,O46516,IT4923,9,27
TID6221,BL623,Z79789,IT7317,7,24
TID4703,BL302,U67120,IT0922,9,29
TID9280,BL395,C13382,IT6385,7,11
TID5001,BL032,F87085,IT7077,9,19
TID2739,BL033,W51293,IT5504,10,25
TID9826,BL239,D36447,IT4908,6,13
TID6589,BL781,O76207,IT3428,8,7
TID0735,BL229,D64488,IT1909,8,9
TID4776,BL583,C32182,IT4108,5,9
TID9402,BL558,R35396,IT0375,10,8
TID7696,BL086,K78842,IT3481,9,25
TID5192,BL716,G59755,IT4895,9,8
TID1102,BL695,I56051,IT2034,10,21
TID9693,BL758,D79241,IT0918,8,13
TID3851,BL468,F70215,IT4668,5,9
TID3727,BL386,B95026,IT8482,7,7
TID3493,BL810,R59191,IT8922,9,18
TID2951,BL924,L92672,IT0072,6,7
TID9678,BL091,B34718,IT3346,7,10
TID4779,BL536,G68838,IT0995,9,16
TID7501,BL504,V72234,IT5090,7,20
TID7054,BL228,M13814,IT3101,7,26
TID6587,BL000,T13895,IT2374,6,22
TID8448,BL332,L31362,IT7899,8,10
TID2421,BL616,X83806,IT8265,5,30
TID1261,BL492,D61923,IT6415,7,26
TID1126,BL913,L09030,IT8133,7,19
TID6971,BL189,P25801,IT4855,6,10
TID6193,BL999,I08021,IT0677,6,30
TID4175,BL713,T99468,IT0422,10,9
TID2599,BL484,D74083,IT7177,5,9
TID7868,BL894,O39641,IT1334,8,8
TID8679,BL777,Q62911,IT9687,5,26
TID4097,BL821,B24838,IT7690,9,23
TID3363,BL058,F78617,IT7740,10,18
TID6420,BL174,E53651,IT8009,8,14
TID1885,null,V00449,IT9328,5,21
TID2733,BL924,Z69837,IT7814,7,12
TID5822,BL070,F53657,IT9523,8,8
TID0441,BL744,U94976,IT9268,9,9
TID4703,BL288,Z79789,IT3412,7,30
TID8692,BL402,A09157,IT3119,9,18
TID8520,BL512,U87044,IT2113,6,23
TID0448,BL657,E13552,IT0922,9,9
TID4949,BL051,Z48970,IT4551,9,27
TID4669,BL322,R93280,IT7265,9,15
TID5022,BL024,Y39058,IT9317,10,29
TID9560,BL541,B88525,IT3086,5,29
TID7703,BL129,V84511,IT5351,10,26
TID2327,BL125,G41557,IT6736,10,18
TID3835,BL020,F38341,IT5351,5,30
TID6944,BL462,J84214,IT9524,6,30
TID4215,BL676,X56614,IT5005,7,18
TID7961,BL662,G45180,IT0375,9,7
TID2989,BL530,Y06012,IT8745,8,21
TID0938,BL758,R99250,IT0620,8,14
TID6101,BL341,N91274,IT7972,5,16
TID7665,BL508,W67059,IT8818,9,26
TID3023,BL005,D99744,IT8328,7,23
TID7437,BL577,Y06012,IT1108,9,7
TID4351,BL239,S36322,IT2451,9,26
TID7920,BL311,R24912,IT1939,8,26
TID2077,BL090,P68967,IT9806,7,27
TID5692,BL696,Z55378,IT4634,8,18
TID4992,BL142,O72991,IT0363,6,28
TID2991,BL285,C79702,IT5221,9,17
TID2762,BL264,O56412,IT5958,7,28
TID2605,BL024,R62109,IT4258,10,7
TID1191,BL725,J37188,IT4137,8,17
TID9175,BL827,R73446,IT5803,5,19
TID9494,BL484,D28433,IT3070,7,8
TID5689,BL950,W67059,IT1149,10,12
TID6674,BL022,X09182,IT3075,5,21
TID3190,BL810,Q47935,IT7337,9,29
TID7095,BL777,V35083,IT6678,7,22
TID3693,BL492,U98113,IT1156,8,16
TID7269,BL615,T82781,IT6415,10,21
TID1320,BL086,P44922,IT0656,9,11
TID1415,BL300,V44090,IT0019,6,9
TID5129,BL001,D09989,IT9471,10,28
TID4594,BL377,Y74618,IT3119,7,9
TID7633,BL504,O57333,IT5491,9,16
TID5712,BL715,N29485,IT8696,9,12
TID7716,BL064,Z72831,IT5101,10,16
TID1987,BL725,H33374,IT6396,10,13
TID5688,BL577,V79112,IT7039,5,9
TID2362,BL475,F37810,IT1593,10,20
TID9887,BL994,O54735,IT5561,7,26
TID5964,BL657,Y62791,IT4668,9,6
TID0290,BL393,I96066,IT0696,9,5
TID6078,BL639,J70623,IT8625,9,18
TID3628,BL462,H62857,IT7701,7,30
TID3677,BL949,X50349,IT1325,7,16
TID5957,BL571,Q10844,IT4742,6,16
TID8932,BL108,I33936,IT7441,10,12
TID0712,BL576,B03132,IT4893,9,19
TID4552,BL515,W42337,IT6648,7,29
TID3747,BL994,N42518,IT0136,7,16
TID2647,BL113,C02020,IT5221,6,17
TID8712,BL640,Q45664,IT8990,5,7
TID8720,BL980,U64671,IT9749,7,27
TID4707,BL011,Z41678,IT7630,6,8
TID2313,BL515,Q02033,IT3342,8,19
TID0882,BL265,E13667,IT0656,9,6
TID3274,BL614,T17281,IT5986,9,28
TID1419,BL328,U23368,IT3331,7,19
TID0174,BL179,D08217,IT9749,8,15
TID6373,BL047,Y62557,IT5933,6,8
TID6771,BL145,A08057,IT6921,7,6
TID4197,BL166,G36325,IT4618,6,14
TID4733,BL355,K35269,IT7436,9,21
TID9441,BL259,M35521,IT5170,7,5
TID9539,BL499,L63565,IT3428,10,30
TID2821,BL716,R08587,IT0136,7,21
TID2180,BL827,Z52533,IT3183,6,30
TID4291,BL877,Z21173,IT5803,10,29
TID3024,BL087,P30542,IT0568,5,27
TID9532,BL837,Y63570,IT4409,5,14
TID6149,BL020,O39641,IT8930,8,28
TID3388,BL618,U37850,IT1928,7,30
TID5117,BL010,V69810,IT3465,7,9
TID7086,BL830,L93646,IT3119,8,9
TID0732,BL341,X79345,IT3007,5,18
TID8477,BL947,R71200,IT6123,7,14
TID6236,BL176,M06973,IT9268,6,5
TID6061,BL495,I08642,IT6748,7,20
TID8941,BL950,Z20874,IT4386,5,23
TID4827,BL504,V91601,IT2190,8,17
TID0285,BL924,T84650,IT0768,10,21
TID3631,BL877,A19912,IT5090,5,29
TID3405,BL361,A32666,IT9282,10,9
TID3061,BL696,E89084,IT7233,10,20
TID2493,BL337,R62661,IT0780,7,20
TID3136,BL937,E15654,IT0078,8,22
TID8000,BL265,N86806,IT7690,7,16
TID2858,BL453,D22872,IT0917,8,11
TID5200,BL229,A46793,IT3428,10,26
TID1298,BL338,H81640,IT6602,9,15
TID3307,BL781,S21524,IT0780,7,16
TID1266,BL492,E09453,IT2840,10,30
TID9807,BL230,L30622,IT3214,10,10
TID9858,BL571,T66732,IT0005,10,27
TID8612,BL380,S34350,IT4830,9,17
TID0626,BL436,C22794,IT7283,10,19
TID2138,BL542,B39058,IT4895,9,14
TID8898,BL183,F73896,IT3417,6,16
TID1927,BL876,J71009,IT4499,6,20
TID7269,BL898,J93505,IT4726,7,25
TID1258,BL800,B61671,IT4108,10,25
TID1718,BL655,D68836,IT1775,8,5
TID3585,BL227,Q45664,IT2505,6,20
TID9165,BL544,L56369,IT0019,9,25
TID5259,BL393,Q03119,IT6999,9,22
TID5473,BL810,G28620,IT1325,5,26
TID6133,BL937,B19372,IT4726,6,7
TID8846,BL307,O70915,IT0132,8,25
TID2554,BL924,N97787,IT8009,5,23
TID9734,BL928,U82293,IT7515,7,9
TID6482,BL806,V09779,IT3774,7,27
TID2000,BL322,I11830,IT8133,8,7
TID1819,BL126,Y93671,IT0769,10,7
TID5600,BL950,O72991,IT9524,5,7
TID9383,BL715,J53521,IT2034,10,7
TID2918,BL675,P84575,IT2823,7,29
TID0593,BL416,R94886,IT4108,5,20
null,BL296,B46108,IT5628,5,20
TID2229,BL980,T89610,IT3619,7,20
TID5874,BL484,F55008,IT2190,6,18
TID4488,BL719,F90916,IT2251,5,26
TID8778,BL484,B90487,IT5801,8,10
TID2859,BL480,I79185,IT8523,6,26
TID3447,BL714,M18454,IT8500,10,13
TID8478,BL758,L41053,IT4460,5,20
TID6160,BL092,D07109,IT7701,8,26
TID6085,BL480,Z52533,IT8842,5,21
TID5712,BL480,Q24902,IT2634,5,6
TID0250,BL652,A79198,IT8009,10,24
TID6251,BL646,E58015,IT8241,8,20
TID2497,BL211,H79982,IT0492,6,30
TID1941,BL928,N00298,IT7599,8,20
TID2762,BL324,F49087,IT1033,7,22
TID8111,BL484,X45725,IT9550,9,15
TID2130,BL555,T82900,IT3086,8,20
TID6500,BL047,J16094,IT9764,8,12
TID5089,BL880,T61000,IT4044,6,17
TID9297,BL948,Z65599,IT3364,5,15
TID1674,BL402,X07166,IT0078,5,24
TID7764,BL137,S77523,IT5170,8,16
TID0322,BL127,P88399,IT8745,9,13
TID4982,BL492,A36409,IT2940,6,7
TID7418,BL241,K71768,IT8834,10,27
TID5327,BL752,P56066,IT5532,8,16
TID2477,BL813,B09824,IT5933,7,28
TID1717,BL043,J43674,IT0696,8,25
TID1603,BL242,C67979,IT8485,10,14
TID1914,BL937,U25739,IT4392,8,11
TID7934,BL296,Z48970,IT8425,5,10
TID4086,BL545,F49087,IT7672,8,26
TID9131,BL320,T17281,IT5732,6,7
TID8057,BL506,Z27629,IT6619,5,14
TID7242,BL877,W97173,IT6053,7,27
TID7711,BL842,I01461,IT6999,8,9
TID7152,BL542,D28880,IT1530,5,12
TID3668,BL876,N74202,IT1772,8,14
TID8125,BL765,E93035,IT8523,9,13
TID0067,BL359,A96958,IT4963,7,26
TID3923,BL937,P85046,IT6728,7,16
TID7781,BL675,L84852,IT5228,8,10
TID3024,BL619,Q52558,IT6131,6,30
TID9691,BL011,D73529,IT9324,5,9
TID9085,BL571,B46816,IT5550,8,8
TID4356,BL907,M65791,IT4893,7,23
TID2822,BL777,L18707,IT9181,7,26
TID7321,BL136,Q51500,IT2113,8,16
TID9043,BL646,Q30633,IT1794,8,26
TID5218,BL461,Y57826,IT7307,5,13
TID2121,BL013,Z35776,IT1334,5,16
TID7096,BL091,V86014,IT4256,10,7
TID2136,BL383,I29738,IT8619,7,21
TID0243,BL532,Y57826,IT4726,8,12
TID7770,BL014,O78326,IT5221,7,21
TID1759,BL631,W99632,IT6602,6,26
TID1564,BL904,Z47822,IT6602,5,15
TID5510,BL636,W46002,IT7676,6,16
TID9402,BL020,B32804,IT3858,10,7
TID9287,BL043,D34327,IT7897,10,12
TID8783,BL227,H91829,IT9317,8,28
TID6200,BL322,Q55641,IT3364,7,13
TID3112,BL732,M99207,IT7337,7,8
TID2795,BL114,Q41674,IT6967,9,11
TID0584,BL062,A12941,IT4895,9,20
TID4154,BL767,Z65599,IT1057,9,12
TID0693,BL719,G63779,IT1114,6,27
TID1607,BL534,Y91647,IT6887,5,8
TID6934,BL300,U48604,IT7740,6,6
TID5957,BL433,L43858,IT8501,6,24
TID3328,BL733,F73896,IT8497,5,19
TID7955,BL158,A73174,IT3858,7,15
TID4107,BL531,Y14249,IT7740,9,13
TID9157,BL317,W91359,IT5356,9,7
TID1544,BL453,H42305,IT4430,9,10
TID1514,BL836,J84214,IT2320,8,27
TID5274,BL564,L48542,IT5705,6,28
TID5284,BL091,Q00541,IT2823,6,7
TID8981,BL338,I35017,IT8625,9,12
TID4287,BL877,D73529,IT2317,5,19
TID5329,BL258,B01399,IT6989,6,16
TID6869,BL532,U36996,IT1381,6,6
TID6022,BL117,H68183,IT3097,7,12
TID8592,BL265,V91901,IT1381,9,7
TID8356,BL215,J01594,IT3214,10,13
TID9172,BL302,H87655,IT7319,6,15
TID0053,BL615,O23277,IT0237,5,7
TID3270,BL501,L90003,IT4828,8,26
TID5736,BL049,F85068,IT5732,7,19
TID9074,BL745,N49034,IT0491,6,19
TID6370,BL091,G45180,IT9471,10,20
TID7419,BL485,K11687,IT4668,7,27
TID4508,BL184,L01271,IT6280,9,21
TID5069,BL655,M88725,IT4951,9,22
TID1217,BL842,N49034,IT3737,9,26
TID8267,BL179,R28739,IT9282,9,9
TID5871,BL184,U31242,IT4895,6,29
TID3024,BL337,L56369,IT4585,9,15
TID5485,BL036,G60233,IT7230,5,10
TID7373,BL042,Q25937,IT3075,5,7
TID0146,BL994,F66455,IT1939,6,18
TID4472,BL443,R41859,IT7440,9,21
TID2362,BL336,N43924,IT8482,9,17
TID8395,BL579,Q65089,IT6053,6,9
TID1487,BL317,U80804,IT6619,9,26
TID1077,BL577,Q03119,IT4704,9,8
TID6181,BL183,Y30275,IT4605,10,13
TID7280,BL393,R27608,IT5870,6,21
TID1554,BL042,X93463,IT8631,6,27
TID5456,BL479,J65849,IT5700,7,5
TID9175,BL265,G81632,IT9028,6,15
TID5192,BL136,U91590,IT3378,7,15
TID1285,BL592,C48985,IT3465,7,5
TID4914,BL105,H49309,IT8990,7,29
TID1920,BL456,V42785,IT4607,7,30
TID6727,BL453,L09030,IT3782,9,17
TID3363,BL129,M28676,IT4137,5,7
TID8640,BL499,C71117,IT4951,7,10
TID0875,BL471,H49309,IT3973,5,24
TID7317,BL715,I76920,IT3206,5,12
TID8481,BL010,B88715,IT5459,10,11
TID5978,BL622,A81602,IT5994,5,6
TID8694,BL042,M84678,IT9938,5,6
TID0994,BL842,B40501,IT2983,9,23
TID1668,BL125,M83999,IT8582,8,10
TID1319,BL324,U02134,IT0931,10,23
TID0146,BL162,Y70193,IT0309,7,7
TID6538,BL963,Y70193,IT8696,9,21
TID9465,BL057,R66263,IT8497,7,19
TID7355,BL296,P38593,IT9984,5,22
TID5497,BL801,M07229,IT3378,9,27
TID8389,BL227,F02957,IT5170,10,15
TID7359,BL486,N09230,IT0317,7,15
TID1376,BL709,I53105,IT4540,8,8
TID8208,BL005,N48337,IT4963,9,25
TID4173,BL662,P88399,IT1530,10,26
TID9200,BL456,Q19176,IT1521,6,19
TID7924,BL752,L31362,IT5459,8,20
TID0132,BL109,O64417,IT0828,6,19
TID6306,BL559,D27257,IT2692,7,27
TID5618,BL475,J41899,IT3075,8,13
TID8972,BL999,N95541,IT6648,7,20
TID8348,BL341,N58825,IT6385,9,6
TID1861,BL660,Y82856,IT9181,10,24
TID3937,BL577,O56041,IT6837,10,17
TID4364,BL534,N01220,IT6123,10,8
TID3892,BL239,H21705,IT2451,9,6
TID0880,BL515,J34008,IT6068,9,29
TID5524,BL406,E88244,IT1750,10,16
TID7426,BL526,J79448,IT0352,10,9
TID5665,BL781,A12422,IT0317,9,16
TID0056,BL484,G94345,IT4951,8,6
TID2825,BL300,U48604,IT4605,6,5
TID7139,BL140,G46355,IT9542,8,19
TID9296,BL531,U72181,IT1769,10,17
TID0510,BL250,L93295,IT5841,9,26
TID5675,BL127,U36996,IT9613,10,21
TID1459,BL020,J70904,IT7440,6,27
TID4914,BL576,O96588,IT2577,8,19
TID7539,BL898,W59054,IT0050,10,14
TID7309,BL530,H32105,IT6178,10,17
TID0290,null,P78057,IT8930,9,23
TID3388,BL296,U12847,IT9550,7,11
TID8027,BL433,W24168,IT8519,10,18
TID8679,BL374,N26302,IT8445,5,18
TID6117,BL489,Z59432,IT3226,10,8
TID7147,BL800,K86134,IT6750,9,14
TID7118,BL013,B67631,IT7897,8,21
TID1481,BL338,W44704,IT1968,8,7
TID5837,BL086,U82293,IT4004,8,8
TID2258,BL808,U42588,IT6593,7,6
TID7929,BL421,O57413,IT1961,5,29
TID5392,BL714,O25410,IT0491,10,25
TID6913,BL933,I28784,IT2266,9,6
TID3779,BL103,J92568,IT2674,7,17
TID6727,BL999,F89838,IT5933,7,8
TID3004,BL797,O80293,IT5504,7,23
TID9016,BL777,H95813,IT6648,5,7
TID6856,BL146,D09096,IT0580,9,17
TID6328,BL383,N43924,IT4474,5,22
TID9529,BL134,O36572,IT5532,7,15
TID4302,BL164,J25852,IT3119,6,11
TID9946,BL850,Z72831,IT4552,6,26
TID3928,BL501,G06687,IT2064,6,12
TID1291,BL907,J93505,IT3327,8,13
TID2265,BL591,U48604,IT5101,10,7
TID9627,BL852,I76920,IT5841,10,14
TID5761,BL492,X77409,IT2840,7,7
TID1784,BL076,S27616,IT6921,8,16
TID8261,BL337,J35675,IT9282,8,9
TID3959,BL167,S72884,IT7741,7,22
TID5331,BL577,R62661,IT4895,5,10
TID7897,BL141,F31975,IT5790,9,30
TID9207,BL950,E77351,IT2125,9,30
TID5811,BL665,P24804,IT6544,9,12
TID8796,BL877,I57539,IT0082,7,17
TID8351,BL093,W07167,IT8585,7,30
TID2866,BL004,T40881,IT9687,10,20
TID9798,BL109,O78326,IT7003,9,30
TID1865,BL797,N94210,IT6385,6,11
TID2481,BL316,Q61868,IT1518,6,19
TID3955,BL173,Y89728,IT2837,6,23
TID9532,BL585,E03190,IT3670,8,10
TID0604,BL588,R14938,IT9687,8,8
TID0277,BL865,K26310,IT6367,8,21
TID0669,BL443,Q24902,IT9847,8,23
TID4544,BL655,O25410,IT6717,10,12
TID3724,BL134,K46916,IT9894,10,23
TID5257,BL471,N00997,IT7252,10,23
TID7057,BL772,M07229,IT0491,9,15
TID9028,BL331,X85894,IT7507,5,29
TID0903,BL189,H60565,IT4963,8,9
TID5451,BL982,V80473,IT7102,6,30
TID8790,BL765,O26367,IT7551,5,13
TID1252,BL770,I71444,IT7676,10,6
TID2135,BL937,P44922,IT9339,9,30
TID8229,BL876,X57484,IT9485,6,5
TID9528,BL536,Z62472,IT4409,8,11
TID2454,BL140,S70318,IT0006,10,18
TID6627,BL231,X75525,IT0623,9,11
TID1559,BL265,T16527,IT1346,10,26
TID1932,BL004,U11664,IT1521,5,30
TID0694,BL655,C48985,IT6544,10,22
TID3258,BL058,D07109,IT3944,5,21
TID8746,BL877,R24912,IT7875,10,25
TID6911,BL937,B15636,IT7233,10,9
TID6328,BL355,M39183,IT6396,6,11
TID0311,BL471,H74589,IT8286,5,19
TID3849,BL928,W60343,IT5662,5,21
TID0228,BL341,R79812,IT9189,8,26
TID0054,BL810,Z40690,IT2122,7,18
TID2836,BL298,V64008,IT5440,10,30
TID4230,BL971,D51845,IT4370,5,23
TID3209,BL264,Y14910,IT3947,7,22
TID4823,BL436,R93280,IT3206,10,7
TID7120,BL767,C46603,IT9834,8,29
TID9620,BL280,U52113,IT0227,8,10
TID8079,BL928,F56698,IT5662,9,19
TID6627,BL109,S34698,IT4862,6,11
TID6838,BL406,T60263,IT4726,10,12
TID5162,BL604,L56369,IT0995,5,14
TID8430,BL499,P06510,IT4370,5,14
TID6022,BL337,J38352,IT0568,9,27
TID9197,BL660,O93287,IT9099,6,16
TID6051,BL158,I71444,IT5491,5,11
TID8107,BL028,Z06100,IT6906,6,14
TID5370,BL660,E83656,IT6280,7,7
TID6132,BL904,J07678,IT2226,7,19
TID4351,BL480,J16610,IT0332,6,16
TID7297,BL836,C84008,IT9387,7,14
TID2217,BL713,Q02870,IT8260,10,18
TID0132,BL233,D96205,IT6757,7,7
TID5400,BL137,C13382,IT8386,10,17
TID6196,BL393,Q49860,IT7259,9,8
TID5400,BL660,U42885,IT5986,7,28
TID0036,BL719,O35926,IT8696,7,29
TID6046,BL402,N19714,IT5234,10,8
TID3638,BL489,W52232,IT8485,5,11
TID7211,BL532,L66235,IT1335,10,28
TID8712,BL695,D05465,IT3481,7,21
TID3870,BL258,L67813,IT8709,10,23
TID0424,BL134,E72473,IT9912,9,18
TID4776,BL114,S02532,IT7044,5,6
TID2996,BL657,I16388,IT4585,8,23
TID0116,BL485,O22390,IT8282,6,30
null,BL914,L27244,IT5933,8,19
TID1028,BL634,R48605,IT8924,9,11
TID7264,BL382,S77523,IT7003,10,26
TID9184,BL763,X48445,IT7875,8,20
TID2875,BL122,K26535,IT3378,8,11
TID0039,BL036,P37166,IT6748,8,11
TID7867,BL576,B41287,IT3428,8,8
TID2069,BL004,Y58202,IT5994,6,20
TID7011,BL736,F38004,IT5976,7,26
TID8046,BL026,S15517,IT3428,8,18
TID7413,BL010,W34984,IT8009,6,20
TID1193,BL922,G63779,IT3366,5,30
TID5657,BL719,L84852,IT8445,7,11
TID4941,BL355,R75097,IT8478,7,16
TID3066,BL076,L66235,IT3366,8,11
TID6402,BL770,Y93671,IT0491,9,16
TID4949,BL534,W79349,IT1042,6,9
TID1778,BL259,Q64167,IT1334,8,6
TID1269,BL810,Y00798,IT0352,8,29
TID8867,BL922,W62987,IT1898,9,18
TID0164,BL534,Z65995,IT8482,8,17
TID8388,BL597,T05462,IT3974,9,13
TID6659,BL460,Y93671,IT0171,10,5
TID3682,BL856,D73572,IT6247,5,26
TID4630,BL851,O57413,IT7193,7,27
