Transaction_ID,barLicense,Item_ID,Cutsomer_ID,Quantity,Price
TID5418,BL610,IT8322,J53608,5,40
TID1521,BL683,IT9811,R78303,2,14
TID1647,BL714,IT7077,T39052,6,36
TID1362,BL032,IT2266,I19119,1,9
TID6803,BL285,IT7715,Z27955,1,9
TID9922,BL558,IT9600,W50781,2,12
TID4075,BL076,IT9482,D74083,4,20
TID1335,BL660,IT1356,D78887,1,10
TID2695,BL386,IT8683,E18540,4,20
TID2555,BL142,IT1149,O78326,1,6
TID0317,BL444,IT7202,K02221,4,28
TID2663,BL676,IT3481,Y39058,2,18
TID8726,BL118,IT3183,W44704,4,32
TID1152,BL914,IT0580,F53657,2,20
TID5911,BL591,IT0797,X90747,3,30
TID2369,BL395,IT4923,B90487,5,40
TID1386,BL472,IT0427,B39058,5,30
TID3507,BL416,IT6035,W22814,4,28
TID1392,BL265,IT9613,S34752,6,36
TID5077,BL336,IT0288,T27551,6,42
TID8425,BL618,IT4256,X18610,5,25
TID3731,BL772,IT5611,L86418,2,14
TID7298,BL950,IT0918,J36618,5,40
TID7436,BL233,IT1249,H80068,1,5
TID5883,BL036,IT4355,Z79789,6,54
TID8293,BL973,IT6678,D23825,1,10
TID9631,BL534,IT2577,Z98181,2,12
TID8893,BL921,IT7252,V54836,5,50
TID2864,BL899,IT5570,J87150,5,50
TID0810,BL733,IT7911,R02491,3,15
TID8900,BL623,IT0922,U10787,2,12
TID2009,BL114,IT2451,S85961,5,50
TID9224,BL167,IT3782,Q01626,5,40
TID3572,BL783,IT0317,C99112,5,40
TID9086,BL713,IT2920,I43660,3,15
TID6854,BL047,IT3164,Q50378,4,28
TID3885,BL011,IT3737,G94423,3,30
TID1878,BL928,IT2760,V86060,2,18
TID7147,BL413,IT8709,S77523,2,12
TID2689,BL577,IT0426,I11830,1,10
TID1169,BL810,IT4552,E16815,2,18
TID5832,BL745,IT5763,A42325,5,50
TID0582,BL980,IT1909,Z92494,4,40
TID0493,BL559,IT9168,Q19176,5,40
TID7671,BL433,IT7259,T25967,6,60
TID2819,BL526,IT1436,L27244,1,9
TID0555,BL377,IT4634,Z39462,4,32
TID9315,BL220,IT8778,E04438,6,36
TID5748,BL126,IT8076,A09837,4,36
TID5826,BL652,IT4430,F70215,6,36
TID0766,BL355,IT4108,Q09505,5,30
TID8259,BL389,IT1593,O59099,3,15
TID0353,BL767,IT2448,I45691,6,54
TID4544,BL673,IT3944,Q34218,6,36
TID1675,BL895,IT3214,Y43714,4,40
TID5623,BL767,IT0519,C16470,4,32
TID9871,BL714,IT3226,Q92150,5,35
TID2068,BL302,IT3314,I70690,6,48
TID1374,BL024,IT1473,O93287,4,32
TID2421,BL941,IT6648,H59233,1,9
TID4405,BL652,IT8842,D20742,2,18
TID0894,BL484,IT6001,M99207,6,30
TID0292,BL972,IT9171,K35943,3,21
TID1524,BL593,IT4738,C38562,2,10
TID6734,BL495,IT6396,W42337,5,40
TID2481,BL636,IT8286,D28433,4,20
TID6197,BL495,IT8282,X96213,3,18
TID9869,BL665,IT0217,Q63999,2,20
TID8729,BL125,IT3339,Y54591,1,9
TID1172,BL139,IT7319,U30527,4,32
TID2312,BL658,IT2823,U30682,3,21
TID0182,BL579,IT1763,A15098,3,15
TID8225,BL032,IT0136,G08450,2,14
TID7949,BL184,IT1593,X55403,2,18
TID3719,BL332,IT6247,A55383,1,8
TID6741,BL850,IT0227,T98146,4,28
TID1115,BL865,IT8065,G61716,5,35
TID6804,BL850,IT0768,Z84274,6,54
TID3668,BL610,IT2983,Q78268,5,30
TID4230,BL300,IT8825,U99802,3,27
TID9121,BL675,IT1677,Z32464,4,28
TID5677,BL512,IT9471,M93755,6,60
TID0252,BL583,IT1772,E60760,6,48
TID9965,BL311,IT5356,Z43305,2,12
TID6602,BL420,IT1481,H08257,1,8
TID3933,BL146,IT9482,G57784,2,14
TID8236,BL611,IT7097,Q32764,5,40
TID3024,BL108,IT9115,T66732,5,35
TID9921,BL250,IT4668,W57239,5,30
TID1454,BL688,IT3481,K14445,5,35
TID7130,BL491,IT5532,G30834,6,48
TID8981,BL619,IT8051,X20258,1,5
TID7942,BL005,IT4951,Y24633,2,14
TID8421,BL307,IT4789,W79454,4,20
TID1364,BL668,IT5550,E34411,4,36
TID2658,BL142,IT5628,T37211,3,30
TID0285,BL542,IT2025,W80145,6,48
TID6293,BL114,IT4355,G23251,3,30
TID0223,BL076,IT3119,J78797,5,25
TID3937,BL220,IT8834,K79449,6,30
TID1914,BL949,IT8913,P92752,6,54
TID1863,BL087,IT5334,E04603,6,42
TID4046,BL924,IT6053,T64689,5,40
TID0823,BL322,IT6134,B46816,1,7
TID9013,BL264,IT4355,W43153,6,48
TID3250,BL322,IT9028,G79224,1,8
TID1772,BL951,IT4386,P48358,3,15
TID0236,BL893,IT9115,H00472,6,36
TID2428,BL715,IT2591,Y91647,4,32
TID2131,BL520,IT8976,J60687,5,35
TID1428,BL821,IT0227,Y47833,2,10
TID4576,BL878,IT2954,C84008,2,18
TID6078,BL941,IT8883,H54307,2,18
TID5132,BL173,IT4409,P54572,6,36
TID3852,BL981,IT1772,M33603,1,7
TID9304,BL831,IT9482,M15868,1,5
TID7027,BL615,IT2837,L44794,3,30
TID1165,BL949,IT5925,Q76257,2,16
TID0469,BL495,IT9469,C87344,2,10
TID9127,BL158,IT8482,E24414,3,24
TID7020,BL584,IT5619,U67120,6,48
TID9037,BL036,IT8543,B67631,2,12
TID2207,BL137,IT8523,D53163,4,40
TID5040,BL913,IT7044,M58767,5,45
TID2675,BL047,IT3164,E72473,1,7
TID5036,BL639,IT0426,B72376,4,24
TID7822,BL371,IT1114,Q02033,4,20
TID0890,BL937,IT9523,P95361,4,32
TID1586,BL860,IT2145,O17743,3,27
TID9094,BL791,IT0540,O46821,6,36
TID5548,BL105,IT1799,P13642,3,24
TID4994,BL950,IT5801,I96066,4,20
TID7740,BL541,IT5801,G68279,1,6
TID7937,BL877,IT4862,Y06012,5,35
TID3930,BL384,IT4464,D64488,5,25
TID9153,BL179,IT8009,I12726,4,20
TID2049,BL544,IT9847,F39181,3,30
TID7615,BL480,IT9115,C57844,4,20
TID0297,BL086,IT0227,Q08950,2,16
TID7577,BL462,IT3593,M39789,4,32
TID3988,BL250,IT4668,T38582,2,12
TID4408,BL127,IT4789,T48876,6,42
TID0562,BL837,IT9317,P92275,4,36
TID4486,BL302,IT9764,V52962,2,20
TID9898,BL813,IT3912,M35521,1,5
TID3773,BL420,IT1481,A52601,2,16
TID7118,BL982,IT8930,I38163,5,35
TID8563,BL618,IT3101,P93523,4,36
TID5449,BL220,IT5742,Y50973,5,45
TID6884,BL492,IT6967,V91901,1,6
TID3813,BL495,IT9469,M30822,1,5
TID9268,BL656,IT4517,T66009,2,14
TID4949,BL640,IT0427,J44551,2,12
TID2293,BL758,IT6035,C53385,6,30
TID3980,BL534,IT9687,P57907,4,24
TID0102,BL864,IT5090,P02977,3,24
TID2762,BL615,IT2837,A40751,5,50
TID1858,BL460,IT4758,K34435,3,24
TID6160,BL331,IT8952,Q25682,6,60
TID6510,BL298,IT1763,P56066,3,24
TID6834,BL660,IT6396,H36468,1,10
TID2110,BL797,IT6989,M82354,1,7
TID9273,BL937,IT6178,U98370,1,6
TID0148,BL183,IT2190,E53199,1,5
TID0028,BL583,IT9485,Q88179,5,35
TID7580,BL576,IT1939,W42788,1,10
TID1469,BL020,IT5611,X62714,6,60
TID1668,BL111,IT2311,Z72831,5,30
TID6832,BL420,IT1057,L01271,2,20
TID6848,BL657,IT0519,K86296,2,16
TID3596,BL813,IT4496,R99250,5,30
TID9465,BL842,IT2946,Q49797,6,48
TID7360,BL189,IT6642,W91359,5,25
TID4868,BL258,IT1840,V44090,3,30
TID0123,BL134,IT7193,C74574,6,36
TID5173,BL792,IT2488,O83344,1,10
TID0526,BL914,IT7676,B67186,3,18
TID8720,BL478,IT2674,G45951,2,18
TID4356,BL495,IT1114,Q25111,4,36
TID9351,BL306,IT3974,F84625,5,40
TID2031,BL359,IT5986,H80530,3,27
TID1281,BL239,IT5867,L06819,3,15
TID3871,BL031,IT6162,J87196,1,5
TID5861,BL675,IT1677,B95732,1,7
TID4676,BL877,IT2145,X35008,2,18
TID6831,BL393,IT8944,G86922,2,12
TID8728,BL836,IT2840,R72064,2,12
TID6497,BL662,IT1436,F70545,3,30
TID8414,BL660,IT4540,B40501,2,10
TID7816,BL164,IT2969,P02378,5,35
TID4378,BL166,IT8069,K27708,1,9
TID5855,BL076,IT1677,J93505,5,40
TID5518,BL009,IT8265,T61750,2,10
TID0478,BL102,IT1057,S47302,2,14
TID3876,BL991,IT8265,R97950,4,32
TID1180,BL665,IT2101,Y70193,2,20
TID3372,BL530,IT1033,V93822,1,9
TID7444,BL780,IT1436,O31389,5,25
TID6382,BL914,IT8073,B58331,4,24
TID3760,BL558,IT6921,R15059,6,42
TID7897,BL634,IT5379,P26785,3,21
TID2267,BL501,IT3440,M15826,2,14
TID2480,BL492,IT7897,T50750,3,24
TID4372,BL781,IT0022,O45108,5,45
TID4161,BL492,IT7252,Q36265,6,42
TID9268,BL914,IT8893,M07229,5,30
TID7412,BL655,IT1361,H24849,5,25
TID8521,BL020,IT0740,R74714,4,20
TID5598,BL034,IT6162,T17281,5,25
TID5204,BL728,IT3069,L67813,3,24
TID2717,BL032,IT7112,U25739,1,5
TID6302,BL610,IT3912,U31242,3,18
TID9148,BL164,IT7212,H00716,2,14
TID8124,BL583,IT9806,O43661,4,20
TID6035,BL536,IT5732,X55352,2,16
TID3689,BL656,IT9371,M29128,6,36
TID0736,BL320,IT6544,V63443,1,6
TID5824,BL821,IT1898,I97614,3,24
TID8366,BL534,IT0022,H00114,4,36
TID2938,BL614,IT4772,P84575,2,10
TID7902,BL001,IT7177,A46793,5,50
TID8305,BL972,IT1149,D76964,6,48
TID7585,BL456,IT7436,S12868,4,28
TID8820,BL898,IT8360,Q52746,6,42
TID4180,BL380,IT1108,S92020,3,30
TID1983,BL331,IT0851,S51643,1,7
TID5728,BL520,IT9847,T21970,2,18
TID2988,BL127,IT3378,S62428,4,28
TID8328,BL461,IT8683,W61459,6,60
TID4754,BL057,IT7879,A36409,4,28
TID9076,BL719,IT9387,F03703,1,10
TID9847,BL393,IT3440,I54641,3,27
TID0322,BL136,IT9268,E00208,5,50
TID4556,BL104,IT7044,O86838,1,6
TID0706,BL126,IT6921,A80454,5,50
TID5462,BL280,IT1772,C71654,2,20
TID0712,BL087,IT8745,H53286,4,20
TID2542,BL758,IT2577,H12701,4,40
TID5790,BL499,IT8133,U64671,5,30
TID0423,BL791,IT0540,W79349,4,24
TID3036,BL592,IT5870,N13010,1,6
TID5238,BL036,IT0696,O50470,6,60
TID7236,BL980,IT9471,X63446,2,14
TID0031,BL515,IT7233,K12230,1,5
TID9442,BL591,IT0171,Q99279,2,18
TID3742,BL665,IT2101,P44922,4,40
TID4658,BL592,IT7076,S24945,6,60
TID7592,BL971,IT4153,Z65599,4,20
TID0561,BL660,IT7212,E50794,4,28
TID9352,BL631,IT7202,X99325,5,45
TID2344,BL576,IT4668,N01220,2,20
TID7164,BL806,IT3947,A00929,3,30
TID6106,BL402,IT2692,T87969,6,48
TID1418,BL499,IT7823,B61671,4,40
TID1811,BL010,IT8190,X57484,6,48
TID8376,BL485,IT2113,E56231,5,50
TID1938,BL783,IT5863,L34313,5,35
TID6606,BL087,IT2264,M96111,2,12
TID7938,BL091,IT5884,D35216,4,24
TID9127,BL907,IT8265,T36949,2,18
TID4774,BL992,IT1317,G18155,5,45
TID5275,BL675,IT1677,C68447,6,42
TID2294,BL151,IT9485,I72125,5,30
TID6057,BL698,IT6717,C98392,2,16
TID8842,BL471,IT7039,O39612,2,20
TID1293,BL808,IT7102,T13836,4,32
TID1534,BL038,IT4392,Y93628,3,24
TID6857,BL656,IT4517,F87085,4,28
TID7089,BL141,IT7202,B00239,5,45
TID8006,BL364,IT5664,C70893,3,18
TID1253,BL076,IT4789,J01244,4,36
TID7390,BL805,IT2837,D55973,6,48
TID6380,BL370,IT6999,T64795,6,42
TID9879,BL780,IT1794,U27627,5,40
TID2470,BL877,IT4862,F90916,5,35
TID7890,BL302,IT7252,E18256,6,36
TID7052,BL725,IT8500,T15990,1,6
TID7974,BL226,IT4429,N07383,3,24
TID8238,BL218,IT8076,M14072,4,40
TID8292,BL122,IT9189,W85610,3,15
TID3131,BL499,IT1799,D53313,4,28
TID4827,BL714,IT8076,T67335,4,28
TID1103,BL296,IT7599,Q73411,2,12
TID0644,BL780,IT5867,U10304,2,16
TID0671,BL143,IT0568,U01888,6,54
TID0526,BL868,IT8922,T73637,6,36
TID0224,BL395,IT7193,G05794,2,16
TID2858,BL744,IT2101,C84819,4,20
TID7445,BL805,IT8076,K52040,1,5
TID9766,BL665,IT2101,G33563,4,40
TID9212,BL316,IT5561,B95489,2,12
TID7331,BL484,IT8952,T22301,2,20
TID5370,BL591,IT1859,C62064,1,9
TID5802,BL036,IT9542,N58825,6,42
TID7338,BL877,IT8322,D68824,4,40
TID2477,BL992,IT6678,W33291,5,50
TID9786,BL744,IT6801,T80052,5,30
TID6817,BL973,IT2505,B55289,4,32
TID0444,BL662,IT4108,P53409,2,18
TID7733,BL134,IT0317,F65512,3,30
TID4626,BL728,IT3069,C71117,1,8
TID9406,BL588,IT0838,Y35051,3,21
TID6735,BL542,IT3823,A32287,1,8
TID4429,BL752,IT7307,E96416,2,12
TID1534,BL167,IT7202,R49342,4,32
TID6906,BL542,IT3823,R67498,2,16
TID6919,BL389,IT8241,Z60609,4,40
TID2257,BL386,IT6961,T08718,6,42
TID1269,BL359,IT4086,V78089,1,6
TID7016,BL127,IT1317,G84295,5,40
TID9732,BL402,IT6736,O96798,2,18
TID7949,BL058,IT2534,X36414,6,42
TID6254,BL805,IT0540,H91829,4,36
TID2599,BL831,IT7598,E13667,3,27
TID1317,BL371,IT1114,I73674,5,25
TID6373,BL501,IT6415,H32105,3,21
TID9017,BL618,IT8478,E09987,6,48
TID5041,BL174,IT1436,R40178,4,40
TID6232,BL763,IT4789,N20205,2,14
TID1343,BL515,IT7233,X72910,6,30
TID6198,BL526,IT9318,G63779,5,40
TID3186,BL713,IT2920,D27428,4,20
TID0664,BL941,IT6946,G93070,1,9
TID5206,BL583,IT4409,T53712,6,36
TID3970,BL218,IT5221,W95357,6,54
TID6682,BL119,IT6946,N76772,3,15
TID0424,BL337,IT3299,J92568,2,16
TID4941,BL841,IT7972,R54966,1,7
TID9976,BL806,IT6123,O76149,6,30
TID6486,BL783,IT0317,I17397,4,32
TID6123,BL317,IT8133,I99796,1,7
TID8296,BL806,IT5732,A38145,1,6
TID2819,BL479,IT8996,J79448,5,35
TID1624,BL534,IT8738,W67059,2,16
TID5955,BL652,IT4430,M03033,4,24
TID9836,BL028,IT5386,Y46056,6,42
TID4618,BL189,IT9469,S88204,4,36
TID1768,BL877,IT6999,G45180,5,25
TID6193,BL004,IT8362,J07101,6,36
TID0242,BL713,IT3838,C14659,1,10
TID2808,BL070,IT4256,B27019,3,27
TID3866,BL317,IT2954,P21779,6,60
TID4638,BL914,IT3327,A90423,3,24
TID5843,BL713,IT1909,V32217,5,45
TID6381,BL922,IT1939,J44027,1,10
TID6837,BL162,IT1149,M87786,2,10
TID2119,BL263,IT7624,N86096,6,48
TID1751,BL416,IT0375,C23240,4,40
TID0798,BL341,IT8501,T47265,1,9
TID8342,BL534,IT8896,X76449,6,42
TID2825,BL880,IT8854,L09030,2,18
TID7506,BL416,IT7419,L83178,3,18
TID9234,BL973,IT8818,Q56667,3,30
TID1964,BL070,IT1075,C10696,3,24
TID6538,BL421,IT3378,Z14508,1,10
TID7228,BL947,IT3183,U42883,4,24
TID5386,BL151,IT0780,Y60728,3,18
TID2381,BL921,IT8260,X70193,1,8
TID0952,BL322,IT2226,F38004,6,36
TID9015,BL337,IT5742,V42947,3,27
TID6454,BL914,IT7112,B23941,6,36
TID1222,BL457,IT5958,J87339,1,9
TID4983,BL655,IT2251,U09240,2,20
TID8648,BL821,IT8459,R73893,4,20
TID1309,BL894,IT4278,I75588,6,48
TID5115,BL336,IT5291,Z72355,6,30
TID1297,BL215,IT4499,Y30275,2,18
TID3045,BL831,IT5440,H00020,1,10
TID4516,BL698,IT7436,V73439,3,21
TID8058,BL758,IT2577,Z16752,1,10
TID6146,BL060,IT7177,P67489,2,16
TID2057,BL033,IT9482,J25477,6,60
TID4097,BL821,IT5925,V67878,2,16
TID1879,BL719,IT2567,Q53721,3,30
TID1655,BL338,IT7421,G90758,4,40
TID7764,BL331,IT2860,X17183,1,10
TID9821,BL837,IT0005,H47246,2,18
TID5479,BL085,IT2113,H31965,6,42
TID0593,BL747,IT5611,I79185,2,14
TID7508,BL183,IT4908,C12441,3,27
TID2217,BL416,IT8854,K32523,3,21
TID3560,BL736,IT8233,V30191,3,30
TID0856,BL302,IT1261,U33283,5,30
TID9246,BL688,IT0072,C50041,6,36
TID9131,BL585,IT6599,K13979,4,40
TID9141,BL032,IT0243,N01260,5,30
TID6196,BL051,IT2554,G39434,4,24
TID4319,BL380,IT7077,A55145,4,40
TID3698,BL676,IT2328,R92280,3,21
TID6918,BL593,IT9444,E93889,2,20
TID8357,BL841,IT6648,W60343,1,10
TID9131,BL436,IT6642,M93353,5,30
TID7298,BL193,IT0266,K61958,2,14
TID5840,BL914,IT8922,L97841,6,30
TID1819,BL880,IT8133,A23749,5,40
TID9690,BL864,IT3688,N26302,4,32
TID5890,BL380,IT5763,Z06863,3,15
TID9443,BL506,IT9099,N07302,4,32
TID9042,BL384,IT2064,M88725,4,32
TID2554,BL758,IT1799,Q48014,1,9
TID5601,BL800,IT2405,A08280,4,32
TID0694,BL962,IT5994,M02535,6,30
TID6320,BL946,IT9847,G49259,6,30
TID3618,BL571,IT2676,F66988,1,6
TID1713,BL683,IT6999,U53842,3,27
TID0401,BL616,IT5362,V56091,4,24
TID7925,BL831,IT4758,S04319,1,5
TID4804,BL950,IT5801,Q97230,6,30
TID2858,BL947,IT7507,G77996,1,8
TID5796,BL328,IT0078,V62577,6,48
TID1621,BL092,IT9984,H49354,4,28
TID6084,BL880,IT0677,T84650,6,54
TID6759,BL921,IT8260,P43472,4,32
TID7497,BL226,IT5291,D16871,1,9
TID7448,BL660,IT2311,C84531,4,20
TID3195,BL946,IT9847,U61921,4,20
TID5451,BL772,IT7624,S20076,4,20
TID7308,BL341,IT6340,U80804,1,7
TID6451,BL898,IT2122,I29996,6,60
TID6667,BL298,IT4496,A02055,4,28
TID9679,BL009,IT6680,W38305,5,35
TID9809,BL930,IT7076,W71842,2,16
TID3495,BL227,IT8924,A38972,2,14
TID7351,BL688,IT9523,C36107,5,25
TID9380,BL683,IT9811,X77952,1,7
TID9732,BL338,IT7421,U70422,6,60
TID0898,BL109,IT6622,A49437,3,24
TID3096,BL591,IT0677,Z41528,5,35
TID2078,BL584,IT8009,U08913,1,6
TID6173,BL732,IT1928,S25834,1,7
TID5133,BL665,IT8631,S21927,1,5
TID3589,BL471,IT3858,Z18331,3,24
TID7326,BL486,IT2554,V61131,2,14
TID7264,BL108,IT3371,H29329,3,15
TID8764,BL480,IT1677,M32508,1,10
TID3307,BL322,IT4758,H61939,6,48
TID1110,BL293,IT0005,C13076,1,10
TID2826,BL259,IT9223,K65793,3,15
TID6306,BL229,IT5944,K82076,5,25
TID3492,BL486,IT9469,V44422,2,16
TID5150,BL492,IT2451,R93074,6,60
TID6129,BL179,IT0352,U63896,6,60
TID5018,BL810,IT6906,Y80748,5,45
TID7021,BL638,IT1966,G59755,3,24
TID5983,BL634,IT8585,D93775,1,8
TID5043,BL593,IT5005,J41629,3,27
TID8747,BL937,IT6178,R25344,5,30
TID1801,BL948,IT7039,J95807,3,27
TID3336,BL108,IT8182,N18968,6,48
TID2492,BL047,IT8244,Y63570,5,40
TID1412,BL972,IT9294,S92411,6,30
TID9591,BL868,IT9600,D33339,2,12
TID4703,BL583,IT0288,Y91340,2,10
TID5571,BL676,IT7337,E05648,1,7
TID2120,BL239,IT8362,V79743,4,40
TID7228,BL296,IT8308,K16509,3,18
TID5147,BL728,IT3069,F62144,4,32
TID1842,BL783,IT6921,Q61868,3,27
TID0072,BL767,IT6965,V55590,1,10
TID9262,BL407,IT3069,Q40527,4,32
TID8511,BL103,IT3428,W03954,2,18
TID6134,BL834,IT3097,U47914,3,18
TID0100,BL087,IT3378,I44076,3,21
TID4823,BL492,IT1536,M28281,6,42
TID1010,BL928,IT8478,J01594,2,18
TID4540,BL092,IT9099,J37188,1,7
TID5446,BL471,IT7039,G28620,5,50
TID8943,BL604,IT4509,L28814,5,45
TID1842,BL105,IT7090,N68388,6,30
TID7176,BL865,IT3203,N18362,1,6
TID7576,BL038,IT4392,C64546,3,24
TID4598,BL836,IT1075,Q30130,5,45
TID8074,BL183,IT7440,H99507,3,15
TID3774,BL460,IT5841,Z15876,1,10
TID7382,BL141,IT5705,D99744,1,5
TID9264,BL797,IT6989,N23313,6,42
TID3690,BL421,IT2491,T88340,5,30
TID9137,BL747,IT0397,N19714,2,14
TID2664,BL736,IT7630,X03382,6,36
TID7868,BL105,IT1799,B28665,3,24
TID3445,BL584,IT7102,L62613,4,20
TID9661,BL536,IT7690,Q74481,3,15
TID9806,BL950,IT4828,X40081,4,36
TID2622,BL610,IT8478,Q97664,3,15
TID9308,BL173,IT0769,O26706,3,24
TID9678,BL719,IT8896,I42471,5,50
TID6614,BL780,IT5763,S62924,4,40
TID1462,BL485,IT2113,Y84705,4,40
TID0934,BL402,IT1356,G39709,6,54
TID1831,BL616,IT5619,D40720,5,25
TID0553,BL102,IT3364,J35675,1,8
TID7096,BL460,IT0828,I56051,5,25
TID2991,BL086,IT5803,M45170,6,36
TID6136,BL736,IT2577,C05050,2,16
TID7887,BL658,IT6989,G41557,3,21
TID7927,BL564,IT3164,U91590,4,32
TID3816,BL545,IT7259,X05423,1,10
TID7120,BL763,IT6967,R35396,5,30
TID0135,BL118,IT9440,C56848,4,20
TID9348,BL951,IT8842,V17971,1,9
TID7141,BL512,IT6748,R79812,5,35
TID9461,BL758,IT1370,P11880,5,50
TID3635,BL361,IT8241,F26390,1,7
TID3947,BL158,IT8482,B03677,1,8
TID8453,BL834,IT7880,N95541,6,48
TID3332,BL610,IT8322,V91601,3,24
TID3143,BL973,IT8818,P52615,3,30
TID9396,BL673,IT6077,L63326,3,30
TID3530,BL145,IT7715,G32413,5,40
TID2596,BL468,IT6946,V00449,3,27
TID4977,BL559,IT6822,U48604,4,40
TID7127,BL036,IT0696,S36322,3,30
TID2793,BL937,IT1033,X56094,4,28
TID4891,BL091,IT4726,R81665,5,25
TID2831,BL534,IT6728,I08021,4,32
TID1434,BL506,IT0543,B28952,2,10
TID3656,BL841,IT7899,R35561,2,18
TID1510,BL141,IT7202,L45993,1,9
TID2071,BL296,IT3838,D86625,5,40
TID6161,BL576,IT0317,Z34154,5,45
TID9308,BL744,IT0851,M12626,1,5
TID1178,BL407,IT3069,O48936,6,48
TID3092,BL280,IT6385,A82712,6,36
TID3568,BL665,IT0082,D66214,5,50
TID5579,BL492,IT2451,K91928,6,60
TID7353,BL471,IT7039,D08217,1,10
TID4317,BL951,IT5228,G32679,3,15
TID6249,BL480,IT7283,B34718,2,16
TID9644,BL334,IT2634,X80727,1,10
TID4292,BL770,IT2251,E53450,4,36
TID4589,BL973,IT9523,Q24902,1,7
TID8419,BL532,IT5362,Q47935,1,9
TID8195,BL486,IT4552,Y70408,3,18
TID4179,BL288,IT1969,C51982,4,20
TID5031,BL660,IT8930,C61041,1,8
TID6574,BL456,IT0568,C22794,1,6
TID8445,BL119,IT5090,L76782,2,20
TID3055,BL668,IT3227,F96218,3,15
TID8144,BL880,IT8133,B77461,4,32
TID5894,BL486,IT8190,P48573,6,60
TID6805,BL280,IT9339,V41671,3,30
TID3982,null,IT8767,L43333,5,40
TID6972,BL020,IT5611,P35203,2,20
TID8867,BL126,IT7177,Q41674,1,6
TID4564,BL770,IT1356,C46603,1,10
TID7687,BL806,IT3947,V90477,3,30
TID0956,BL719,IT3696,K62664,3,18
TID1267,BL167,IT1969,A43526,2,18
TID8723,BL638,IT4738,O39029,3,15
TID1935,BL127,IT6077,G83843,1,5
TID9462,BL109,IT8133,I66906,3,30
TID8588,BL151,IT8485,S51258,1,7
TID4249,BL831,IT6946,G68838,3,18
TID7413,BL091,IT4726,U72181,1,5
TID3657,BL665,IT8244,A63970,4,36
TID2244,BL733,IT1939,N87904,3,15
TID6540,BL058,IT6822,W96393,6,42
TID6565,BL683,IT9834,B15636,2,14
TID1436,BL933,IT9853,H62368,4,24
TID0104,BL239,IT1149,W64465,1,9
TID7421,BL004,IT9717,O08827,2,20
TID9753,BL001,IT6294,O59111,1,7
TID6370,BL102,IT1057,Q17472,6,42
TID1986,BL416,IT8854,S99420,2,14
TID4785,BL924,IT1978,G15014,1,8
TID2453,BL478,IT2451,H73097,4,40
TID8125,BL064,IT4772,V72234,1,7
TID1549,BL468,IT7930,R96025,1,6
TID0154,BL577,IT0426,Y94615,5,50
TID0340,BL460,IT7283,R55508,6,42
TID9604,null,IT4257,X82332,1,7
TID2499,BL298,IT1978,X26816,3,27
TID5451,BL049,IT3097,M88017,2,14
TID8372,BL909,IT0623,Z01984,1,8
TID0624,BL713,IT7737,I31445,4,24
TID2051,BL233,IT4257,L47008,6,30
TID1480,BL103,IT4830,M20809,6,36
TID4446,BL585,IT9294,M84678,4,20
TID4800,BL486,IT0769,J55575,4,32
TID5453,BL382,IT3206,K67867,6,54
TID1925,BL899,IT3007,W19124,5,35
TID8142,BL831,IT1969,I10332,2,10
TID2811,BL928,IT0422,C32817,2,14
TID2579,BL242,IT4742,O95744,3,27
TID2804,BL700,IT5664,K21583,2,18
TID4128,BL728,IT7741,C36994,5,35
TID4465,BL302,IT7252,V29292,3,18
TID9000,BL572,IT1978,P70920,3,24
TID1057,BL264,IT6736,C67979,2,12
TID5624,BL426,IT1033,Y90326,6,48
TID3429,BL421,IT0227,K46372,5,30
TID2267,BL921,IT2125,X63740,3,15
TID5427,BL036,IT1814,I70637,5,50
TID5896,BL660,IT5334,R93828,2,12
TID3204,BL022,IT7283,W77023,3,24
TID6251,BL034,IT2328,R03524,6,54
TID9909,BL248,IT3314,F55008,4,28
TID7418,BL745,IT5763,W24168,2,20
TID3212,BL137,IT9317,S42710,1,5
TID5103,BL941,IT9600,T86066,6,60
TID9370,BL443,IT2190,T61000,2,20
TID9261,BL813,IT1511,N95675,5,45
TID1404,BL924,IT9687,D74414,5,50
TID5192,BL211,IT6887,L93390,4,40
TID3843,BL538,IT8585,N27396,3,24
TID1606,BL544,IT9847,W48744,3,30
TID7487,BL009,IT6162,A13226,5,40
TID2365,BL949,IT5925,Z24450,6,48
TID9292,BL716,IT4496,A46267,5,35
TID2285,BL981,IT6415,D36468,1,8
TID3024,BL631,IT0917,N47661,3,24
TID6434,BL591,IT3774,Q25937,4,28
TID9861,BL928,IT6593,Q76582,6,48
TID0584,BL991,IT5865,D36447,5,40
TID5800,BL001,IT3007,Y23382,3,30
TID6531,BL982,IT6680,E90744,2,10
TID0146,BL584,IT3339,H74589,5,45
TID7935,BL688,IT3283,A50975,5,45
TID4475,BL862,IT5803,Q74814,1,7
TID1514,BL619,IT9485,A32608,4,24
TID4482,BL009,IT8265,H34851,3,15
TID4986,BL696,IT6827,Q53915,1,6
TID0875,BL173,IT8990,K73877,5,45
TID2133,BL001,IT2264,A12941,6,42
TID4946,BL928,IT1968,S27616,1,6
TID3143,BL719,IT2567,H89479,4,40
TID3233,BL541,IT4634,P85046,6,54
TID3677,BL173,IT5379,E77327,3,15
TID7294,BL218,IT9764,F89838,1,8
TID9123,BL631,IT4738,G16713,5,30
TID5458,BL971,IT4153,W67250,6,30
